1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
7	1	2
8	1	2
9	1	2
10	1	2
6	2	1
12	2	2
13	2	1
14	2	2
15	2	2
16	2	1
17	2	1
18	2	1
19	2	1
20	2	2
21	2	2
22	2	2
11	1	2
24	1	1
25	1	1
26	1	2
27	1	2
28	1	1
29	1	1
30	1	1
31	1	2
23	2	1
33	2	1
34	2	1
35	2	2
36	2	1
37	2	1
38	2	1
39	2	1
40	2	2
41	2	2
42	2	2
43	2	2
44	2	1
32	1	1
46	1	1
47	1	1
48	1	1
49	1	1
50	1	1
51	1	1
52	1	1
53	1	1
54	1	1
45	2	1
56	2	2
57	2	2
58	2	2
59	2	2
60	2	1
61	2	1
62	2	1
55	1	2
64	1	1
65	1	2
66	1	2
63	2	2
68	2	2
69	2	1
70	2	1
71	2	1
72	2	1
73	2	2
67	1	2
74	2	1
