1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	2	2
14	2	3
15	2	3
16	2	3
17	2	3
18	2	3
19	2	3
20	2	3
21	2	3
22	2	3
13	1	3
24	1	3
25	1	3
26	1	3
27	1	3
28	1	3
29	1	3
30	1	3
31	1	3
32	1	3
33	1	3
34	1	3
35	1	3
36	1	3
37	1	3
38	1	3
39	1	3
40	1	3
41	1	3
42	1	2
12	3	2
44	3	2
45	3	2
46	3	2
47	3	2
48	3	2
49	3	3
50	3	3
23	2	3
52	2	3
53	2	2
43	1	2
55	1	2
56	1	2
57	1	2
58	1	3
59	1	3
60	1	2
61	1	2
54	2	2
51	3	3
64	3	3
65	3	3
66	3	3
67	3	3
68	3	3
69	3	3
70	3	3
71	3	3
72	3	1
73	3	1
74	3	1
75	3	1
76	3	1
77	3	1
78	3	1
79	3	1
80	3	1
62	1	2
82	1	2
83	1	3
84	1	3
85	1	3
86	1	3
87	1	3
88	1	3
89	1	3
90	1	3
63	2	3
92	2	3
93	2	1
94	2	3
95	2	2
96	2	1
97	2	1
98	2	1
99	2	1
91	1	1
101	1	1
102	1	2
103	1	2
81	3	3
100	2	3
106	2	3
107	2	3
108	2	3
109	2	3
110	2	3
104	1	3
112	1	3
113	1	3
114	1	3
115	1	3
116	1	3
117	1	3
118	1	3
119	1	3
120	1	3
121	1	2
122	1	1
123	1	1
124	1	1
125	1	1
126	1	1
127	1	3
128	1	2
129	1	2
105	3	2
131	3	2
132	3	3
133	3	3
134	3	3
135	3	3
136	3	2
111	2	1
130	1	3
139	1	2
140	1	1
141	1	1
142	1	1
143	1	3
144	1	3
145	1	3
138	2	1
147	2	1
148	2	1
137	3	1
150	3	1
151	3	1
146	1	1
153	1	1
154	1	3
155	1	3
156	1	3
157	1	3
158	1	3
159	1	3
160	1	3
161	1	3
162	1	2
163	1	2
164	1	1
152	3	1
166	3	2
167	3	2
168	3	2
169	3	2
170	3	2
171	3	2
172	3	2
173	3	2
174	3	2
149	2	2
165	1	2
177	1	2
178	1	2
179	1	2
180	1	2
181	1	2
182	1	2
183	1	2
184	1	2
185	1	3
176	2	1
187	2	1
188	2	1
189	2	2
190	2	2
191	2	2
192	2	2
193	2	2
194	2	2
195	2	2
196	2	2
197	2	3
198	2	3
199	2	3
200	2	3
175	3	3
202	3	3
203	3	3
204	3	3
205	3	3
206	3	2
207	3	3
186	1	1
201	2	2
