1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	2	2
16	2	2
17	2	2
18	2	2
19	2	2
20	2	2
21	2	2
22	2	2
23	2	2
24	2	2
25	2	2
14	4	2
27	4	2
28	4	2
29	4	1
30	4	1
31	4	1
32	4	1
33	4	1
34	4	1
35	4	2
26	2	3
37	2	3
38	2	3
39	2	3
40	2	3
41	2	3
13	3	3
43	3	3
44	3	3
45	3	3
46	3	3
47	3	1
48	3	1
49	3	1
50	3	1
51	3	1
52	3	1
53	3	1
54	3	1
55	3	1
56	3	1
57	3	1
58	3	2
59	3	3
60	3	3
61	3	2
62	3	2
63	3	1
64	3	3
65	3	2
66	3	1
67	3	3
42	2	2
69	2	1
70	2	1
71	2	2
72	2	2
73	2	1
74	2	3
75	2	2
76	2	1
77	2	3
36	4	2
79	4	2
80	4	2
81	4	2
82	4	2
83	4	3
84	4	3
85	4	3
86	4	3
87	4	3
15	1	3
68	3	3
90	3	3
91	3	3
92	3	3
93	3	3
94	3	3
95	3	3
96	3	3
97	3	3
98	3	3
99	3	3
100	3	3
101	3	3
102	3	3
103	3	3
104	3	3
105	3	3
106	3	3
107	3	3
108	3	3
109	3	3
110	3	3
111	3	3
112	3	3
113	3	3
114	3	3
115	3	3
116	3	3
117	3	3
118	3	3
119	3	1
120	3	2
121	3	3
122	3	1
123	3	2
124	3	3
125	3	1
126	3	2
127	3	1
128	3	2
129	3	1
130	3	2
131	3	1
132	3	2
78	2	1
134	2	2
135	2	3
88	4	3
137	4	3
138	4	3
139	4	3
140	4	3
141	4	3
142	4	3
143	4	3
144	4	3
145	4	3
89	1	1
147	1	1
148	1	1
149	1	1
150	1	1
151	1	1
152	1	1
153	1	1
154	1	1
133	3	1
146	4	1
136	2	1
158	2	1
159	2	1
160	2	1
161	2	1
162	2	1
156	3	1
164	3	1
165	3	1
166	3	1
155	1	1
163	2	1
157	4	3
170	4	2
171	4	1
172	4	1
173	4	1
174	4	1
175	4	3
176	4	1
177	4	1
169	2	1
179	2	1
180	2	1
168	1	1
182	1	3
183	1	2
184	1	1
185	1	1
186	1	1
187	1	1
188	1	1
189	1	1
190	1	1
191	1	1
192	1	1
178	4	1
181	2	1
195	2	1
196	2	1
167	3	1
198	3	1
199	3	1
200	3	1
201	3	1
202	3	1
203	3	1
204	3	1
205	3	1
206	3	1
207	3	1
208	3	1
209	3	1
210	3	1
211	3	1
212	3	1
213	3	1
214	3	1
215	3	3
216	3	3
217	3	3
218	3	1
219	3	1
220	3	1
221	3	1
222	3	1
223	3	1
224	3	1
225	3	1
226	3	1
227	3	1
228	3	1
193	1	2
230	1	2
231	1	2
232	1	2
233	1	2
234	1	2
235	1	1
236	1	1
229	3	1
197	2	2
194	4	2
