1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
9	1	1
7	2	1
11	2	1
12	2	1
13	2	1
14	2	1
15	2	1
16	2	1
17	2	1
18	2	1
8	3	1
20	3	1
21	3	1
22	3	1
23	3	1
10	1	1
25	1	1
26	1	1
27	1	1
28	1	1
29	1	1
30	1	1
31	1	1
24	3	1
33	3	1
34	3	1
35	3	1
36	3	1
37	3	1
19	2	1
39	2	1
40	2	1
41	2	1
42	2	1
32	1	1
44	1	1
45	1	1
46	1	1
47	1	1
48	1	1
38	3	1
50	3	1
51	3	1
52	3	1
53	3	1
43	2	1
55	2	1
56	2	1
57	2	1
58	2	1
59	2	1
49	1	1
61	1	1
62	1	1
63	1	1
64	1	1
60	2	1
66	2	1
67	2	1
68	2	1
69	2	1
54	3	1
71	3	1
72	3	1
73	3	1
74	3	1
75	3	1
65	1	1
70	2	1
